field_id,label,widget_id,type,data_type,category,subcategory,slot_group,slot_index,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
county_probate_court,County Probate Court,,text,entity_name,case_constant,county_probate_court,,,0,green,Y,,,case_dict.county_probate_court,populate_from_case_dict
docket_no,Docket No,,text,docket_number,case_constant,docket_no,,,0,green,Y,,,case_dict.docket_no,populate_from_case_dict
decedent_name,Decedent Name,W003,text,text,case_constant,decedent_name,,,0,green,Y,,,case_dict.decedent_name,populate_from_case_dict
petitioner_info,Petitioner Info,,text,text,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
petitioner_interest,Petitioner Interest,,text,text,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
decedent_domicile,Decedent Domicile,,text,address,narrative_derived,free_text,,,13,green,,Y,,llm_over_narrative,
former_pr_name,Former Pr Name,,text,person_name,party_attr,former_pr,,,0,green,Y,,,former_pr_record.former_pr,
former_pr_address,Former Pr Address,,text,address,party_attr,former_pr,,,0,green,Y,,,former_pr_record.former_pr,
appointment_date,Appointment Date,,date,date,narrative_derived,event_date,,,5,green,,Y,,llm_over_narrative,
termination_date,Termination Date,,date,date,narrative_derived,event_date,,,5,green,,Y,,llm_over_narrative,"date_order(appointment_date, >)"
newly_discovered_property,Newly Discovered Property,,text,text,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
sought_pr_info,Sought Pr Info,,text,text,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
priority_questions,Priority Questions,,select_one,text,narrative_derived,yes_no,,,5,green,,Y,,llm_over_narrative,"value_in(yes, no)"
priority_questions_description,Priority Questions Description,,text,text,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
interested_party_1_name,Interested Party 1 Name,,text,text,narrative_derived,repeating_slot,interested_party,1,20,yellow,,Y,,llm_over_narrative,
interested_party_1_address,Interested Party 1 Address,,text,address,narrative_derived,repeating_slot,interested_party,1,20,yellow,,Y,,llm_over_narrative,
interested_party_1_relationship,Interested Party 1 Relationship,,text,text,narrative_derived,repeating_slot,interested_party,1,20,yellow,,Y,,llm_over_narrative,
interested_party_2_name,Interested Party 2 Name,,text,text,narrative_derived,repeating_slot,interested_party,2,20,yellow,,Y,,llm_over_narrative,
interested_party_2_address,Interested Party 2 Address,,text,address,narrative_derived,repeating_slot,interested_party,2,20,yellow,,Y,,llm_over_narrative,
interested_party_2_relationship,Interested Party 2 Relationship,,text,text,narrative_derived,repeating_slot,interested_party,2,20,yellow,,Y,,llm_over_narrative,
interested_party_3_name,Interested Party 3 Name,,text,text,narrative_derived,repeating_slot,interested_party,3,100,red,,Y,,llm_over_narrative,
interested_party_3_address,Interested Party 3 Address,,text,address,narrative_derived,repeating_slot,interested_party,3,100,red,,Y,,llm_over_narrative,
interested_party_3_relationship,Interested Party 3 Relationship,,text,text,narrative_derived,repeating_slot,interested_party,3,100,red,,Y,,llm_over_narrative,
interested_party_4_name,Interested Party 4 Name,,text,text,narrative_derived,repeating_slot,interested_party,4,100,red,,Y,,llm_over_narrative,
interested_party_4_address,Interested Party 4 Address,,text,address,narrative_derived,repeating_slot,interested_party,4,76,red,,Y,,llm_over_narrative,
interested_party_4_relationship,Interested Party 4 Relationship,,text,text,narrative_derived,repeating_slot,interested_party,4,76,red,,Y,,llm_over_narrative,
interested_party_5_name,Interested Party 5 Name,,text,text,narrative_derived,repeating_slot,interested_party,5,20,yellow,,Y,,llm_over_narrative,
interested_party_5_address,Interested Party 5 Address,,text,address,narrative_derived,repeating_slot,interested_party,5,20,yellow,,Y,,llm_over_narrative,
interested_party_5_relationship,Interested Party 5 Relationship,,text,text,narrative_derived,repeating_slot,interested_party,5,20,yellow,,Y,,llm_over_narrative,
