field_id,label,widget_id,type,data_type,category,subcategory,slot_group,slot_index,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
docket_no,Docket No,W001,text,docket_number,case_constant,docket_no,,,0,green,Y,,,case_dict.docket_no,populate_from_case_dict
county_probate_court,County Probate Court,W002,text,entity_name,case_constant,county_probate_court,,,0,green,Y,,,case_dict.county_probate_court,populate_from_case_dict
estate_of_decedent,Estate Of Decedent,W003,text,person_name,case_constant,estate_of_decedent,,,0,green,Y,,,case_dict.estate_of_decedent,populate_from_case_dict
petitioner_full_legal_name,Petitioner Full Legal Name,W004,text,text,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
petitioner_address_email_phone,Petitioner Address Email Phone,W005,text,text,party_attr,petitioner,,,0,green,Y,,,petitioner_record.petitioner,
petitioner_legal_interest,Petitioner Legal Interest,,select_many,text,narrative_derived,free_text,,,13,green,,Y,,llm_over_narrative,
petitioner_legal_interest_other,Petitioner Legal Interest Other,W013,text,text,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
decedent_full_legal_name,Decedent Full Legal Name,W014,text,text,party_attr,decedent,,,0,green,Y,,,decedent_record.decedent,
interested_parties_name_1,Interested Parties Name 1,W015,text,text,narrative_derived,repeating_slot,interested_parties,1,20,yellow,,Y,,llm_over_narrative,
interested_parties_address_1,Interested Parties Address 1,W016,text,text,narrative_derived,repeating_slot,interested_parties,1,20,yellow,,Y,,llm_over_narrative,
interested_parties_name_2,Interested Parties Name 2,W017,text,text,narrative_derived,repeating_slot,interested_parties,2,20,yellow,,Y,,llm_over_narrative,
interested_parties_address_2,Interested Parties Address 2,W018,text,text,narrative_derived,repeating_slot,interested_parties,2,20,yellow,,Y,,llm_over_narrative,
interested_parties_name_3,Interested Parties Name 3,W019,text,text,narrative_derived,repeating_slot,interested_parties,3,20,yellow,,Y,,llm_over_narrative,
interested_parties_address_3,Interested Parties Address 3,W020,text,text,narrative_derived,repeating_slot,interested_parties,3,20,yellow,,Y,,llm_over_narrative,
interested_parties_name_4,Interested Parties Name 4,W021,text,text,narrative_derived,repeating_slot,interested_parties,4,20,yellow,,Y,,llm_over_narrative,
interested_parties_address_4,Interested Parties Address 4,W022,text,text,narrative_derived,repeating_slot,interested_parties,4,20,yellow,,Y,,llm_over_narrative,
interested_parties_name_5,Interested Parties Name 5,W023,text,text,narrative_derived,repeating_slot,interested_parties,5,20,yellow,,Y,,llm_over_narrative,
interested_parties_address_5,Interested Parties Address 5,W024,text,text,narrative_derived,repeating_slot,interested_parties,5,20,yellow,,Y,,llm_over_narrative,
interested_parties_name_6,Interested Parties Name 6,W025,text,text,narrative_derived,repeating_slot,interested_parties,6,20,yellow,,Y,,llm_over_narrative,
interested_parties_address_6,Interested Parties Address 6,W026,text,text,narrative_derived,repeating_slot,interested_parties,6,20,yellow,,Y,,llm_over_narrative,
interested_parties_name_7,Interested Parties Name 7,W027,text,text,narrative_derived,repeating_slot,interested_parties,7,100,red,,Y,,llm_over_narrative,
interested_parties_address_7,Interested Parties Address 7,W028,text,text,narrative_derived,repeating_slot,interested_parties,7,100,red,,Y,,llm_over_narrative,
personal_representative_full_legal_name_address,Personal Representative Full Legal Name Address,W029,text,text,party_attr,form_subject,,,8,green,Y,,,form_subject_record.form_subject,
date_of_appointment,Date Of Appointment,W030,date,date,narrative_derived,event_date,,,13,green,,Y,,llm_over_narrative,
grounds_for_removal,Grounds For Removal,W031,text,text,narrative_derived,free_text,,,13,green,,Y,,llm_over_narrative,
co_representative_status,Co Representative Status,,select_one,text,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
pr_to_remove_name,Pr To Remove Name,W034,text,text,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
date_signed,Date Signed,W035,date,date,signature,petitioner_signature_date,,,5,green,,,Y,wet_ink,"date_order(date_of_appointment, >)"
petitioner_or_attorney_signature,Petitioner Or Attorney Signature,W036,text,signature,signature,petitioner_or_attorney_signature,,,5,green,,,Y,wet_ink,
attorney_name,Attorney Name,W037,text,person_name,party_attr,attorney,,,0,green,Y,,,attorney_record.attorney,
attorney_address,Attorney Address,W038,text,address,party_attr,attorney,,,0,green,Y,,,attorney_record.attorney,
attorney_phone_number,Attorney Phone Number,W040,text,text,party_attr,attorney,,,0,green,Y,,,attorney_record.attorney,
attorney_maine_bar_number,Attorney Maine Bar Number,W041,text,bar_number,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
attorney_email_address,Attorney Email Address,W042,text,address,party_attr,attorney,,,0,green,Y,,,attorney_record.attorney,
