field_id,label,widget_id,type,data_type,category,subcategory,slot_group,slot_index,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
county_probate_court,County Probate Court,,text,entity_name,case_constant,county_probate_court,,,0,green,Y,,,case_dict.county_probate_court,populate_from_case_dict
docket_number,Docket Number,,text,docket_number,case_constant,docket_number,,,0,green,Y,,,case_dict.docket_number,populate_from_case_dict
estate_decedent_name,Estate Decedent Name,,text,person_name,party_attr,decedent,,,0,green,Y,,,decedent_record.decedent,
personal_representative_name_address,Personal Representative Name Address,,text,text,party_attr,form_subject,,,0,green,Y,,,form_subject_record.form_subject,
distributee_1_name,Distributee 1 Name,,text,text,narrative_derived,repeating_slot,distributee,1,20,yellow,,Y,,llm_over_narrative,
distributee_1_address,Distributee 1 Address,,text,address,narrative_derived,repeating_slot,distributee,1,20,yellow,,Y,,llm_over_narrative,
distributee_1_interest,Distributee 1 Interest,,text,text,narrative_derived,repeating_slot,distributee,1,20,yellow,,Y,,llm_over_narrative,
distributee_2_name,Distributee 2 Name,,text,text,narrative_derived,repeating_slot,distributee,2,20,yellow,,Y,,llm_over_narrative,
distributee_2_address,Distributee 2 Address,,text,address,narrative_derived,repeating_slot,distributee,2,20,yellow,,Y,,llm_over_narrative,
distributee_2_interest,Distributee 2 Interest,,text,text,narrative_derived,repeating_slot,distributee,2,20,yellow,,Y,,llm_over_narrative,
distributee_3_name,Distributee 3 Name,,text,text,narrative_derived,repeating_slot,distributee,3,20,yellow,,Y,,llm_over_narrative,
distributee_3_address,Distributee 3 Address,,text,address,narrative_derived,repeating_slot,distributee,3,20,yellow,,Y,,llm_over_narrative,
distributee_3_interest,Distributee 3 Interest,,text,text,narrative_derived,repeating_slot,distributee,3,20,yellow,,Y,,llm_over_narrative,
distributee_4_name,Distributee 4 Name,,text,text,narrative_derived,repeating_slot,distributee,4,20,yellow,,Y,,llm_over_narrative,
distributee_4_address,Distributee 4 Address,,text,address,narrative_derived,repeating_slot,distributee,4,20,yellow,,Y,,llm_over_narrative,
distributee_4_interest,Distributee 4 Interest,,text,text,narrative_derived,repeating_slot,distributee,4,20,yellow,,Y,,llm_over_narrative,
distributee_5_name,Distributee 5 Name,,text,text,narrative_derived,repeating_slot,distributee,5,20,yellow,,Y,,llm_over_narrative,
distributee_5_address,Distributee 5 Address,,text,address,narrative_derived,repeating_slot,distributee,5,20,yellow,,Y,,llm_over_narrative,
distributee_5_interest,Distributee 5 Interest,,text,text,narrative_derived,repeating_slot,distributee,5,20,yellow,,Y,,llm_over_narrative,
distributee_6_name,Distributee 6 Name,,text,text,narrative_derived,repeating_slot,distributee,6,20,yellow,,Y,,llm_over_narrative,
distributee_6_address,Distributee 6 Address,,text,address,narrative_derived,repeating_slot,distributee,6,20,yellow,,Y,,llm_over_narrative,
distributee_6_interest,Distributee 6 Interest,,text,text,narrative_derived,repeating_slot,distributee,6,20,yellow,,Y,,llm_over_narrative,
distributee_7_name,Distributee 7 Name,,text,text,narrative_derived,repeating_slot,distributee,7,20,yellow,,Y,,llm_over_narrative,
distributee_7_address,Distributee 7 Address,,text,address,narrative_derived,repeating_slot,distributee,7,20,yellow,,Y,,llm_over_narrative,
distributee_7_interest,Distributee 7 Interest,,text,text,narrative_derived,repeating_slot,distributee,7,20,yellow,,Y,,llm_over_narrative,
distributee_8_name,Distributee 8 Name,,text,text,narrative_derived,repeating_slot,distributee,8,20,yellow,,Y,,llm_over_narrative,
distributee_8_address,Distributee 8 Address,,text,address,narrative_derived,repeating_slot,distributee,8,20,yellow,,Y,,llm_over_narrative,
