field_id,label,widget_id,type,data_type,category,subcategory,slot_group,slot_index,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
county,County,W001,text,text,case_constant,county,,,0,green,Y,,,case_dict.county,populate_from_case_dict
docket_number,Docket Number,W002,text,docket_number,case_constant,docket_number,,,0,green,Y,,,case_dict.docket_number,populate_from_case_dict
decedent_name_caption,Decedent Name Caption,W003,text,text,case_constant,caption,,,12,green,Y,,,case_dict.caption,populate_from_case_dict
petition_type,Petition Type,,select_many,checkbox,legal_choice,petition_type,,,20,yellow,,,Y,human_decision,
petitioner_name,Petitioner Name,W007,text,person_name,party_attr,petitioner,,,0,green,Y,,,petitioner_record.petitioner,
petitioner_contact,Petitioner Contact,W008,text,text,party_attr,petitioner_contact,,,0,green,Y,,,petitioner_record.petitioner_contact,
petitioner_interest,Petitioner Interest,,select_many,text,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
petitioner_interest_other,Petitioner Interest Other,W014,text,text,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
decedent_full_name,Decedent Full Name,W015,text,text,party_attr,decedent,,,12,green,Y,,,decedent_record.decedent,
decedent_death_date,Decedent Death Date,W016,date,date,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
decedent_birth_date,Decedent Birth Date,W017,text,date,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
decedent_domicile,Decedent Domicile,W018,text,text,party_attr,decedent,,,8,green,Y,,,decedent_record.decedent,
heirs_name_1,Heirs Name 1,W019,text,text,narrative_derived,repeating_slot,heirs,1,20,yellow,,Y,,llm_over_narrative,
heirs_addr_1,Heirs Addr 1,W020,text,text,narrative_derived,repeating_slot,heirs,1,20,yellow,,Y,,llm_over_narrative,
heirs_dob_1,Heirs Dob 1,W021,text,text,narrative_derived,repeating_slot,heirs,1,20,yellow,,Y,,llm_over_narrative,
heirs_rel_1,Heirs Rel 1,W022,text,text,narrative_derived,repeating_slot,heirs,1,20,yellow,,Y,,llm_over_narrative,
heirs_name_2,Heirs Name 2,W023,text,text,narrative_derived,repeating_slot,heirs,2,20,yellow,,Y,,llm_over_narrative,
heirs_addr_2,Heirs Addr 2,W024,text,text,narrative_derived,repeating_slot,heirs,2,20,yellow,,Y,,llm_over_narrative,
heirs_dob_2,Heirs Dob 2,W025,text,text,narrative_derived,repeating_slot,heirs,2,20,yellow,,Y,,llm_over_narrative,
heirs_rel_2,Heirs Rel 2,W026,text,text,narrative_derived,repeating_slot,heirs,2,20,yellow,,Y,,llm_over_narrative,
heirs_name_3,Heirs Name 3,W027,text,text,narrative_derived,repeating_slot,heirs,3,20,yellow,,Y,,llm_over_narrative,
heirs_addr_3,Heirs Addr 3,W028,text,text,narrative_derived,repeating_slot,heirs,3,20,yellow,,Y,,llm_over_narrative,
heirs_dob_3,Heirs Dob 3,W029,text,text,narrative_derived,repeating_slot,heirs,3,20,yellow,,Y,,llm_over_narrative,
heirs_rel_3,Heirs Rel 3,W030,text,text,narrative_derived,repeating_slot,heirs,3,20,yellow,,Y,,llm_over_narrative,
heirs_name_4,Heirs Name 4,W031,text,text,narrative_derived,repeating_slot,heirs,4,20,yellow,,Y,,llm_over_narrative,
heirs_addr_4,Heirs Addr 4,W032,text,text,narrative_derived,repeating_slot,heirs,4,20,yellow,,Y,,llm_over_narrative,
heirs_dob_4,Heirs Dob 4,W033,text,text,narrative_derived,repeating_slot,heirs,4,20,yellow,,Y,,llm_over_narrative,
heirs_rel_4,Heirs Rel 4,W034,text,text,narrative_derived,repeating_slot,heirs,4,20,yellow,,Y,,llm_over_narrative,
