field_id,label,widget_id,type,data_type,category,subcategory,slot_group,slot_index,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
county_probate_court,County Probate Court,W001,text,entity_name,case_constant,county_probate_court,,,8,green,Y,,,case_dict.county_probate_court,populate_from_case_dict
docket_no,Docket No,W002,text,docket_number,case_constant,docket_no,,,0,green,Y,,,case_dict.docket_no,populate_from_case_dict
estate_of_decedent,Estate Of Decedent,W003,text,person_name,case_constant,estate_of_decedent,,,0,green,Y,,,case_dict.estate_of_decedent,populate_from_case_dict
petitioner_name,Petitioner Name,W004,text,person_name,party_attr,petitioner,,,0,green,Y,,,petitioner_record.petitioner,
petitioner_contact,Petitioner Contact,W005,text,text,party_attr,petitioner_contact,,,0,green,Y,,,petitioner_record.petitioner_contact,
petitioner_interest,Petitioner Interest,,select_many,text,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
petitioner_interest_other,Petitioner Interest Other,W013,text,text,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
petitioner_interest_other_details,Petitioner Interest Other Details,W014,text,text,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
decedent_full_legal_name,Decedent Full Legal Name,W015,text,text,party_attr,decedent,,,0,green,Y,,,decedent_record.decedent,
date_of_death,Date Of Death,W016,date,text,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
decedent_domicile,Decedent Domicile,W017,text,text,party_attr,decedent,,,0,green,Y,,,decedent_record.decedent,
domiciled_in_county,Domiciled In County,,select_one,text,narrative_derived,free_text,,,13,green,,Y,,llm_over_narrative,
venue_basis_if_not_domiciled,Venue Basis If Not Domiciled,W020,text,text,other,unclassified,,,30,yellow,,Y,Y,triage,
person_whose_appointment_is_sought,Person Whose Appointment Is Sought,W021,text,text,other,unclassified,,,30,yellow,,Y,Y,triage,
will_presented_for_probate,Will Presented For Probate,,select_one,checkbox,legal_choice,will_presented_for_probate,,,28,yellow,,,Y,human_decision,
will_details,Will Details,W024,text,checkbox,legal_choice,will_details,,,20,yellow,,,Y,human_decision,
nominated_as_pr_in_will,Nominated As Pr In Will,,select_one,text,other,unclassified,,,30,yellow,,Y,Y,triage,
nomination_explanation,Nomination Explanation,W027,text,text,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
reason_for_special_admin,Reason For Special Admin,W028,text,text,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
appointment_without_notice,Appointment Without Notice,,select_one,text,other,unclassified,,,30,yellow,,Y,Y,triage,
emergency_nature,Emergency Nature,W031,text,text,other,unclassified,,,30,yellow,,Y,Y,triage,
interested_party_name_1,Interested Party Name 1,W032,text,text,narrative_derived,repeating_slot,interested_party,1,20,yellow,,Y,,llm_over_narrative,
interested_party_addr_1,Interested Party Addr 1,W033,text,text,narrative_derived,repeating_slot,interested_party,1,20,yellow,,Y,,llm_over_narrative,
interested_party_name_2,Interested Party Name 2,W034,text,text,narrative_derived,repeating_slot,interested_party,2,20,yellow,,Y,,llm_over_narrative,
interested_party_addr_2,Interested Party Addr 2,W035,text,text,narrative_derived,repeating_slot,interested_party,2,20,yellow,,Y,,llm_over_narrative,
interested_party_name_3,Interested Party Name 3,W036,text,text,narrative_derived,repeating_slot,interested_party,3,20,yellow,,Y,,llm_over_narrative,
interested_party_addr_3,Interested Party Addr 3,W037,text,text,narrative_derived,repeating_slot,interested_party,3,20,yellow,,Y,,llm_over_narrative,
interested_party_name_4,Interested Party Name 4,W038,text,text,narrative_derived,repeating_slot,interested_party,4,20,yellow,,Y,,llm_over_narrative,
interested_party_addr_4,Interested Party Addr 4,W039,text,text,narrative_derived,repeating_slot,interested_party,4,20,yellow,,Y,,llm_over_narrative,
petitioner_signature,Petitioner Signature,W041,text,signature,signature,petitioner_signature,,,5,green,,,Y,wet_ink,
date_signed,Date Signed,W040,text,signature,signature,date_signed,,,5,green,,,Y,wet_ink,
attorney_name,Attorney Name,W042,text,person_name,party_attr,attorney,,,0,green,Y,,,attorney_record.attorney,
attorney_address,Attorney Address,W043,text,address,party_attr,attorney,,,0,green,Y,,,attorney_record.attorney,
attorney_phone,Attorney Phone,W045,text,phone,party_attr,attorney,,,0,green,Y,,,attorney_record.attorney,
special_admin_acceptance_signature,Special Admin Acceptance Signature,W047,text,signature,signature,special_admin_acceptance_signature,,,5,green,,,Y,wet_ink,
special_admin_acceptance_date,Special Admin Acceptance Date,W048,date,date,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
order_limitations,Order Limitations,W049,text,text,other,unclassified,,,30,yellow,,Y,Y,triage,
judge_date,Judge Date,W055,date,date,external,judge_date,,,5,green,,,,left_blank,
judge_signature,Judge Signature,W056,text,signature,signature,judge_signature,,,5,green,,,Y,wet_ink,
certified_copy_date,Certified Copy Date,W057,text,date,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
register_signature,Register Signature,W058,text,signature,signature,register_signature,,,5,green,,,Y,wet_ink,
