field_id,label,widget_id,type,data_type,category,subcategory,slot_group,slot_index,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
county,County,W001,text,text,case_constant,county,,,0,green,Y,,,case_dict.county,populate_from_case_dict
docket_number,Docket Number,W002,text,docket_number,case_constant,docket_number,,,0,green,Y,,,case_dict.docket_number,populate_from_case_dict
decedent_name_caption,Decedent Name Caption,W003,text,text,case_constant,caption,,,0,green,Y,,,case_dict.caption,populate_from_case_dict
petition_type,Petition Type,,select_many,checkbox,legal_choice,petition_type,,,20,yellow,,,Y,human_decision,
petitioner_name,Petitioner Name,W006,text,person_name,party_attr,petitioner,,,0,green,Y,,,petitioner_record.petitioner,
petitioner_contact,Petitioner Contact,W007,text,text,party_attr,petitioner_contact,,,0,green,Y,,,petitioner_record.petitioner_contact,
petitioner_interest,Petitioner Interest,,select_many,text,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
petitioner_interest_other,Petitioner Interest Other,W014,text,text,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
decedent_full_name,Decedent Full Name,W016,text,text,party_attr,decedent,,,0,green,Y,,,decedent_record.decedent,
date_of_death,Date Of Death,W017,date,date,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
date_of_birth,Date Of Birth,W018,text,date,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
domicile_address,Domicile Address,W019,text,address,other,unclassified,,,30,yellow,,Y,Y,triage,
heirs_page1_name_1,Heirs Page1 Name 1,W020,text,text,narrative_derived,repeating_slot,heirs_page1,1,20,yellow,,Y,,llm_over_narrative,
heirs_page1_addr_1,Heirs Page1 Addr 1,W021,text,text,narrative_derived,repeating_slot,heirs_page1,1,20,yellow,,Y,,llm_over_narrative,
heirs_page1_dob_1,Heirs Page1 Dob 1,W022,text,text,narrative_derived,repeating_slot,heirs_page1,1,20,yellow,,Y,,llm_over_narrative,
heirs_page1_rel_1,Heirs Page1 Rel 1,W023,text,text,narrative_derived,repeating_slot,heirs_page1,1,20,yellow,,Y,,llm_over_narrative,
heirs_page1_name_2,Heirs Page1 Name 2,W024,text,text,narrative_derived,repeating_slot,heirs_page1,2,20,yellow,,Y,,llm_over_narrative,
heirs_page1_addr_2,Heirs Page1 Addr 2,W025,text,text,narrative_derived,repeating_slot,heirs_page1,2,20,yellow,,Y,,llm_over_narrative,
heirs_page1_dob_2,Heirs Page1 Dob 2,W026,text,text,narrative_derived,repeating_slot,heirs_page1,2,20,yellow,,Y,,llm_over_narrative,
heirs_page1_rel_2,Heirs Page1 Rel 2,W027,text,text,narrative_derived,repeating_slot,heirs_page1,2,20,yellow,,Y,,llm_over_narrative,
heirs_page1_name_3,Heirs Page1 Name 3,W028,text,text,narrative_derived,repeating_slot,heirs_page1,3,20,yellow,,Y,,llm_over_narrative,
heirs_page1_addr_3,Heirs Page1 Addr 3,W029,text,text,narrative_derived,repeating_slot,heirs_page1,3,20,yellow,,Y,,llm_over_narrative,
heirs_page1_dob_3,Heirs Page1 Dob 3,W030,text,text,narrative_derived,repeating_slot,heirs_page1,3,48,orange,,Y,,llm_over_narrative,
heirs_page1_rel_3,Heirs Page1 Rel 3,W031,text,text,narrative_derived,repeating_slot,heirs_page1,3,20,yellow,,Y,,llm_over_narrative,
heirs_page2_name_1,Heirs Page2 Name 1,W032,text,text,narrative_derived,repeating_slot,heirs_page2,1,20,yellow,,Y,,llm_over_narrative,
heirs_page2_addr_1,Heirs Page2 Addr 1,W033,text,text,narrative_derived,repeating_slot,heirs_page2,1,20,yellow,,Y,,llm_over_narrative,
